ts,traffic,traffic_scaled,hour,week_day
2022-07-26 04:30:00+00:00,7211515712,0.8601829951756611,4,1
2022-07-26 05:00:00+00:00,6064166831,0.6942139892516854,5,1
2022-07-26 05:30:00+00:00,6879795689,0.8121982510633005,5,1
2022-07-26 06:00:00+00:00,7170951806,0.8543152497438219,6,1
2022-07-26 06:30:00+00:00,2055905215,0.11440151293590585,6,1
2022-07-26 07:00:00+00:00,5150293,-0.18224910609933462,7,1
2022-07-26 07:30:00+00:00,5127743,-0.18225236805491374,7,1
2022-07-26 08:00:00+00:00,4996085,-0.18227141295724797,8,1
2022-07-26 08:30:00+00:00,5070193,-0.18226069291272212,8,1
2022-07-26 09:00:00+00:00,5043585,-0.18226454187565114,9,1
2022-07-26 09:30:00+00:00,5341011,-0.1822215179111244,9,1
2022-07-26 10:00:00+00:00,5102725,-0.1822559870174272,10,1
2022-07-26 10:30:00+00:00,0,-0.18299411838250537,10,1
2022-07-26 11:00:00+00:00,5125939,-0.18225262901136008,11,1
2022-07-26 11:30:00+00:00,8492324,-0.18176566677933137,11,1
2022-07-26 12:00:00+00:00,4950925,-0.18227794554766721,12,1
2022-07-26 12:30:00+00:00,5211153,-0.1822403024356297,12,1
2022-07-26 13:00:00+00:00,5046960,-0.1822640536672219,13,1
2022-07-26 13:30:00+00:00,5037061,-0.18226548560062666,13,1
2022-07-26 14:00:00+00:00,5310934,-0.18222586867999152,14,1
2022-07-26 14:30:00+00:00,4863895,-0.1822905348156961,14,1
2022-07-26 15:00:00+00:00,5086669,-0.1822583095876613,15,1
2022-07-26 15:30:00+00:00,5223908,-0.182238457369403,15,1
2022-07-26 16:00:00+00:00,4141760,-0.18239499478430518,16,1
2022-07-26 16:30:00+00:00,2212048314,0.13698829133615334,16,1
2022-07-26 17:00:00+00:00,14604705640,1.9296400742533457,17,1
2022-07-26 17:30:00+00:00,10460821695,1.3302092381710007,17,1
2022-07-26 18:00:00+00:00,9296154692,1.1617350905761628,18,1
2022-07-26 18:30:00+00:00,11052680511,1.4158241901403148,18,1
2022-07-26 19:00:00+00:00,12054028839,1.5606735810570043,19,1
2022-07-26 19:30:00+00:00,13221638429,1.7295733866599008,19,1
2022-07-26 20:00:00+00:00,14301435640,1.885770749708666,20,1
2022-07-26 20:30:00+00:00,14236520900,1.8763805502270374,20,1
2022-07-26 21:00:00+00:00,10552460866,1.3434652428322083,21,1
2022-07-26 21:30:00+00:00,11131578899,1.4272371851257206,21,1
2022-07-26 22:00:00+00:00,11256756842,1.4453447190305,22,1
2022-07-26 22:30:00+00:00,9921341086,1.25217102165838,22,1
2022-07-26 23:00:00+00:00,9692218507,1.2190274440586668,23,1
2022-07-26 23:30:00+00:00,9570367088,1.2014011063188945,23,1
2022-07-27 00:00:00+00:00,10527661385,1.3398778900425203,0,2
2022-07-27 00:30:00+00:00,9132655065,1.1380841584041805,0,2
2022-07-27 01:00:00+00:00,8531239617,1.0510867980503835,1,2
2022-07-27 01:30:00+00:00,8334534351,1.0226325257722104,1,2
2022-07-27 02:00:00+00:00,10110982322,1.279603451272711,2,2
2022-07-27 02:30:00+00:00,9001441491,1.119103544223835,2,2
2022-07-27 03:00:00+00:00,8748196102,1.0824704972377017,3,2
2022-07-27 03:30:00+00:00,7674698453,0.927184393231596,3,2
2022-07-27 04:00:00+00:00,7960253083,0.9684911124544202,4,2
2022-07-27 04:30:00+00:00,8105727376,0.9895346016637876,4,2
